EmployeeID,ActualAttrition,PredictedRiskScore
112739,0,0.6590961220258833
110307,1,0.5262806292021458
103116,1,0.7593224494266476
107956,0,0.31484768498801247
108584,0,0.15736366678061142
100874,0,0.7411943696215966
105415,1,0.8154211354807653
111825,0,0.5636815175426958
102077,0,0.4026187972387533
108683,0,0.2032280090616649
108062,0,0.26795550570833354
102663,1,0.7038324083341023
114537,0,0.3270001343229712
104888,0,0.5261423545022419
113725,0,0.6165361096227864
111310,1,0.48364957082572374
103597,0,0.1316095016179356
113754,0,0.5563958546465764
106796,0,0.5414444024716054
114126,1,0.4299970876671703
109433,0,0.33719067449055345
103318,0,0.24433951673903578
105402,0,0.6044412846444802
106409,0,0.7025676914614358
103075,0,0.34603713468385555
104440,0,0.5459272988632199
110664,0,0.6782431768935392
104627,0,0.2829397958304389
102777,0,0.22567866937043746
107467,0,0.6164803400477188
104176,0,0.28399460193940157
101832,0,0.32586444169598155
113225,0,0.24232148286948837
104947,0,0.6649571620346174
111788,1,0.7235005174196877
101566,0,0.09245319480895517
113240,0,0.5108010860948063
106249,0,0.6728854155199356
109865,0,0.6866619735048289
103323,1,0.6564393420142186
112089,0,0.5135169865211783
111837,0,0.27051780319060414
111811,1,0.46851753923586026
111985,0,0.5441386420426312
113233,0,0.33843843699939125
105148,0,0.24542581094142146
111647,0,0.35045893765536146
112565,1,0.3819707107848518
111115,0,0.45379798688378475
100810,0,0.46278834606822516
104459,0,0.62712239471974
110266,0,0.30085983864966304
110668,1,0.5817664134573477
108635,0,0.5993810131952301
104020,0,0.6611542642010056
114522,0,0.6376250841184934
105657,0,0.13521706815053305
110081,0,0.46413738024173257
103861,0,0.6830993411004618
114376,0,0.303762619968142
111242,0,0.1041222383274793
112821,1,0.5073478892078406
107651,1,0.4172253654495154
103218,0,0.3999255966671273
109887,0,0.5847022530077954
102294,0,0.46641689984053736
105659,0,0.725742523416626
103031,0,0.5062226660198461
100964,0,0.6204271383867415
106655,0,0.5253018584235942
110905,0,0.19073306013023558
100340,1,0.6707858850226587
106365,1,0.481455429944228
107327,0,0.14855060235278175
114081,0,0.19112363961065038
109757,0,0.07538145495842628
103576,0,0.3060463663810326
101661,0,0.5681195795575186
100408,1,0.25067735008051023
108754,0,0.2952248346599277
108437,0,0.6257501039520332
108440,0,0.45781735101449395
111589,0,0.2230039868596009
101515,0,0.6306269895371429
102285,0,0.1330095147879612
110393,0,0.45673308190618267
113205,1,0.4925378153828806
108914,0,0.752833668923584
110518,0,0.08794257890006255
100736,0,0.553208243468811
102945,0,0.20595822042550901
112929,0,0.38566615124571213
105255,1,0.6008075431999303
107434,0,0.5632533906181821
100359,0,0.7133568145171878
109742,0,0.18012411830224187
110451,0,0.6058267101371729
104629,0,0.2100044234200753
112928,0,0.0993538347035089
108113,0,0.146468322804752
108169,0,0.6858020410473217
102804,0,0.20747460524311792
104243,0,0.3699330753653114
109832,0,0.44256908059068895
113019,0,0.566172698868646
106550,0,0.20122121287818076
107106,0,0.3169498547910557
100108,1,0.7626531989848615
106918,0,0.6080920828739785
103709,0,0.35184297586618435
107462,1,0.8080615623777504
101909,0,0.19869066409173392
107191,0,0.1977873810078495
110195,1,0.7098705790097588
106582,0,0.4864668651256782
107720,0,0.30919148131877844
108605,0,0.42718348515816557
100598,0,0.11428295249757901
110756,0,0.6943177048017671
113006,1,0.6184010215421277
102644,0,0.26370932336279057
113215,0,0.3323378894394197
111202,0,0.13939365455614106
108770,0,0.6558623217167658
105639,0,0.37587573071579694
109673,0,0.16052267063893846
112284,0,0.16395057932675233
102617,0,0.22833843760197672
106542,0,0.33868608876845874
103239,0,0.14095407807272886
105332,0,0.29532410524877384
109302,0,0.5988876954210279
103121,0,0.45534819834027424
102793,0,0.45523975172391684
102474,0,0.6513046373115924
100764,0,0.20358425292537366
101471,0,0.14647799754835808
110890,0,0.6652744145528315
107101,0,0.42659537860556584
101557,0,0.5120674480369198
108632,0,0.1773566076424772
114279,1,0.6855698992928041
106470,0,0.1702343115406636
102740,1,0.6182847599787541
113131,0,0.5983654422849665
111186,0,0.3104076709124565
102359,0,0.3423055823193831
113138,1,0.6463521927529162
112855,1,0.6023931581543528
106733,1,0.6054169509576964
111388,0,0.09503140849946237
111322,0,0.11245957946021401
105867,0,0.3079605701798509
101018,0,0.6976688690418553
107427,0,0.0784150948602669
100628,0,0.36947883429465705
102757,0,0.19514396276198076
111633,0,0.17382032985629284
105598,0,0.33363721158313564
107920,0,0.1781713970358959
108993,1,0.6654597696514415
103697,0,0.4651203120092172
102738,0,0.3575971260593658
104614,0,0.3742969746337297
101350,0,0.296957002810182
107309,0,0.32601798868405935
108141,0,0.11632612167487878
112570,1,0.6468841242340337
110136,0,0.11319868783853294
114133,1,0.7059474683770375
102942,0,0.5764542289914861
112173,0,0.47986807569943435
109935,0,0.6168166066741202
108602,1,0.7078576389937078
104776,0,0.33620777379442573
106806,0,0.16929038201973934
114108,0,0.3976821552903483
109694,0,0.5239454029504722
110731,0,0.41213538313364384
105409,0,0.09274940399868305
114743,0,0.33795258222876173
105227,0,0.6160304670105151
105795,0,0.21904548619897127
103876,0,0.29898097323566236
111752,0,0.589062338687692
108670,0,0.7051986012695576
105581,0,0.1791130929000615
112968,0,0.12495058734525318
111434,1,0.6821118229269183
106929,0,0.1511201649481812
112813,0,0.19643546958082495
112957,0,0.2897307110251048
107091,0,0.4950247505893723
101767,0,0.21076118509428984
101903,0,0.14886847659554334
100479,0,0.6680007459330113
106034,0,0.33622356210294096
109545,0,0.5734284294184966
105295,0,0.3713573370172747
109041,0,0.6161279199704055
104445,0,0.6259219799203438
110441,0,0.339103120802785
110967,0,0.3598695194398642
105653,1,0.6867255567656084
111329,0,0.14883909460803632
107021,0,0.2628754381402308
101655,0,0.17444589668102942
106904,0,0.07963867707531448
113530,0,0.6060050155300447
103502,1,0.5454694474359637
104012,0,0.5877273782627278
104381,0,0.17486664714947883
106685,1,0.6712039862784648
113168,0,0.2427601479550312
114574,0,0.12082332731975827
105541,0,0.44788602484843676
103934,0,0.09843642426434213
104493,0,0.5620062735999447
109543,0,0.44174787059997234
104643,0,0.17633778690251672
104244,0,0.6885986157821352
103119,0,0.10623658719579346
113751,1,0.2836851273362888
114047,0,0.11313751703919041
100786,0,0.4923635914118389
111420,0,0.6092577278206782
112531,0,0.5333981077010342
106860,0,0.09746781288897473
106949,0,0.28536382788121545
109222,0,0.6826366989674983
112031,0,0.1027130165844898
106885,0,0.19674727155580188
109888,0,0.3990151768424356
112234,0,0.6048896005211641
110120,0,0.7699096933413393
107174,0,0.29681635036097326
109889,0,0.48724465631708636
105520,0,0.22243833914949518
106566,0,0.21806045182658726
100507,0,0.5959347112407091
112719,0,0.189500419933834
104488,0,0.19542104588543832
109564,0,0.606937066462156
103968,0,0.08520270938110021
107742,0,0.21340282909987393
110812,0,0.5387428969009946
112457,0,0.3320917053033302
114224,0,0.3973289960772399
100034,0,0.17642641867427172
110724,0,0.4711214770724261
105078,0,0.1397158307591865
101848,1,0.7717512692291181
106983,0,0.20899004960246134
109326,0,0.12907798098273227
113661,0,0.31571870808308816
104512,0,0.2761001671341619
105082,0,0.2896322015707173
102678,0,0.3771307059966933
108815,0,0.47391468277405113
103631,0,0.3058961484649107
107067,0,0.6381343093194738
102248,0,0.36747254075626384
110483,0,0.3140264641988971
101654,0,0.48920074891646254
110677,0,0.3562979220628139
105738,0,0.46442075942613115
109393,1,0.4310079769843019
109011,0,0.5905373553248046
100646,0,0.25342374650758104
101163,0,0.5779450096349928
103608,0,0.10135390164924717
103485,0,0.1607905388584757
114384,0,0.21668191921992785
102661,0,0.3525439127932452
107016,0,0.39487476989123454
107518,0,0.6738697695820729
109968,0,0.21334586453068843
104298,0,0.15771938663998214
101335,0,0.7093518781875258
106112,0,0.1282572497146507
104685,1,0.5862578207667263
101404,0,0.13364904646564302
106834,0,0.6229795045870749
106329,0,0.5176205073262014
108153,1,0.2094815206759223
111737,0,0.5200267510473712
110996,0,0.1313190309729807
109412,1,0.6861317106204409
105396,0,0.1790906386568419
107409,0,0.2664992835734415
106248,0,0.07900632685029604
100613,0,0.6144860367832847
103008,0,0.22425167806636134
103128,0,0.5519091339095946
100280,0,0.5234323581841236
106882,0,0.768494963639931
107659,1,0.6807843914147684
102365,0,0.3115411545647258
104481,0,0.5866425374792457
103524,1,0.7616857539436812
113633,0,0.7120527756690399
101899,0,0.25366834624895745
107867,1,0.42867403482818145
100738,1,0.6447177539671364
111266,0,0.2717205783556251
112485,0,0.3310435917830039
112222,0,0.5574667608384015
102987,0,0.10394565012311448
103568,0,0.7160400976014707
107575,0,0.6512626743864396
104713,0,0.44972728606476553
104300,0,0.40360718944777646
110062,0,0.6963835203129052
106523,0,0.3210684229080764
100688,0,0.42156957478567886
110351,0,0.507374336691976
105730,0,0.1600509017260703
109524,0,0.5826960897711494
104262,0,0.12730771096263774
105781,0,0.44410219148250113
101092,0,0.07916107937395407
113039,0,0.4540465547597942
113483,0,0.1628388163167867
104190,0,0.3080384309673779
100806,0,0.49266483504818126
109327,0,0.2718078703765829
111794,0,0.17259745760135695
108730,0,0.24883426984084195
108341,0,0.24082054234980943
110157,0,0.2569591721266286
106554,0,0.6786948115798038
114041,1,0.2687043117727646
106328,0,0.3452204305805808
110480,0,0.3294110039259542
111824,0,0.7278519919255887
110630,0,0.4850339233572703
103743,0,0.22420027074171855
111699,0,0.24533625373273787
111763,0,0.18496893453750923
114151,0,0.1484323324716084
111053,1,0.6662196525123454
100174,1,0.7476256317848715
112142,0,0.4557822532279067
106541,0,0.6909751581359036
104055,1,0.3296030562949994
110670,0,0.40275771400914534
108307,0,0.2529281782407293
108466,0,0.6042607222608185
109696,0,0.18011947494655833
111185,0,0.12837360835068248
104669,1,0.423387557068283
113405,1,0.4072079698386799
114654,0,0.6937069494149467
108675,0,0.36269687228664227
104527,0,0.29804040253463965
105285,0,0.35183110269276163
110446,0,0.6517442715825832
110545,0,0.2096920073710847
111111,1,0.1537586471159566
112552,0,0.4672350250058321
106739,0,0.4575107599658981
100310,0,0.162179307977077
111611,0,0.12656375225557773
102790,0,0.5846785179097401
114197,0,0.14223525113286678
100438,0,0.25817876691853603
102485,0,0.5905411933368304
105743,0,0.6831640814319191
108509,0,0.6140073819037268
100537,0,0.22984262888868745
113305,0,0.41349884830572836
102470,1,0.7439746697197893
114157,0,0.15257393799745703
108945,0,0.5862289499857966
110899,0,0.1634041703881707
101703,1,0.6387258626160645
106375,0,0.09455733360502268
101276,0,0.20001227981590092
106947,0,0.5687738070496213
102213,0,0.16563356824493858
112944,0,0.15133907377999298
113546,0,0.15041404151105028
102621,0,0.29465876630073234
100780,0,0.26371676875970973
100013,0,0.38569341187506867
111520,0,0.17912495671336118
108415,0,0.4932090554684831
105538,0,0.3506527643772962
114364,0,0.3134139234548792
102487,1,0.3899115501904092
113391,1,0.744366382245375
107835,0,0.31499292783484695
113792,0,0.7780127353838698
114631,0,0.6293055405887726
111441,0,0.17998414615653074
107521,0,0.20899715619412343
113216,0,0.19369207017692044
105889,0,0.434167712357131
105407,0,0.24512342858928846
103511,0,0.3052508529463521
111525,0,0.5433607912601972
100562,1,0.7721090137447558
110575,0,0.19357924612385452
103327,0,0.13173250687468827
104231,0,0.11638219425125196
101465,0,0.4793751317184003
113294,0,0.1691767339079743
101920,0,0.1608610835341906
101659,0,0.24210171124717272
112803,0,0.5282008584750002
108924,0,0.11012009285103877
114652,0,0.4234192388793399
113715,0,0.17369287901636632
105371,0,0.14634289279739726
108468,0,0.413741388679804
106565,0,0.2528150716228977
105548,0,0.10985507960184904
113280,0,0.5980895169412603
110047,0,0.20394221811404714
114386,0,0.40850190666350245
103614,0,0.29870107179695027
108882,0,0.7179078678783709
106293,1,0.6470318547934434
112770,1,0.6437121612555327
107154,0,0.22777486389063048
111831,0,0.33534227393781585
105002,0,0.6406743926599202
110005,0,0.6678207816521092
102498,0,0.44833105350113767
101124,0,0.5138706403674431
110641,0,0.21567387944603827
108316,0,0.15856781465998013
106493,0,0.14921834551254184
106607,0,0.21050797849208758
107543,1,0.6081218216068555
104026,0,0.6262672714607336
105171,1,0.2558145326131724
106100,0,0.6460829529199181
105435,1,0.3012951565389721
103412,0,0.6339986429073853
114242,0,0.22071432595271914
105360,0,0.3270856742591144
107278,1,0.4386173225153277
109362,0,0.23410612553866206
111860,0,0.5521770089135333
107901,0,0.2820604496617
112960,1,0.636873440055594
111251,0,0.20507394241412594
109378,1,0.6577589448924512
114392,0,0.43292434763202065
104359,0,0.4050395665669573
100926,0,0.5516409668723634
107653,0,0.2877098711797008
103603,0,0.1331984976765951
112273,0,0.17910177967426705
104490,0,0.2464278329463707
107324,0,0.3589501399337682
105753,0,0.12910757208946413
102034,0,0.4650431528610624
111549,0,0.1702798376622836
109508,0,0.39500965329088245
109998,0,0.5491900098798786
102592,0,0.48681523497629703
111619,0,0.1937851483780688
102766,0,0.22123954546939875
104970,0,0.7019771883339593
102045,0,0.2876301689438883
100843,1,0.6457080724912083
104412,0,0.25364201610205356
101492,0,0.18242418569826563
100690,1,0.7943331398292849
113352,1,0.6104316755401094
108823,1,0.6822411077920927
113029,0,0.1953273229738511
107124,0,0.3477290773329299
105677,0,0.1604163703657276
103685,1,0.6732050573004428
102954,0,0.2923368739123463
113454,0,0.4629846903361876
100952,0,0.6763445066922058
114019,0,0.6343859494330932
104321,0,0.20100113340982037
103269,0,0.3919072302864269
101963,0,0.5473689077382133
113977,0,0.18649966248266026
102744,0,0.6380894813131207
103913,0,0.105729440251687
113384,0,0.6154600678765875
108564,0,0.09665316015419004
108227,0,0.13998356488409452
108985,0,0.5887463609950285
105103,0,0.5289831944321467
102172,0,0.33046187470383825
114588,0,0.6246715220832302
107339,0,0.22535544931685403
104750,0,0.1235947046509206
105876,0,0.20342977365348963
113492,0,0.552644937264476
114328,0,0.14048460623583842
107476,0,0.4742805978191426
113471,0,0.522271166996878
111555,0,0.28016852934198516
113347,0,0.6056493646667156
100194,1,0.1402485189028004
102432,0,0.1055210354167712
101315,0,0.24760723154114772
101081,0,0.58602109841966
104162,1,0.6762501163171563
111620,0,0.17277167347449768
106321,0,0.622332545943405
100807,0,0.2447369981253563
111540,0,0.4181332414908517
106246,0,0.0688776085484762
100800,0,0.4879586001974444
104443,0,0.25196401462788576
111068,0,0.16383880999643713
105997,0,0.19786082815262943
108088,0,0.17838522560933237
100060,0,0.17441813872384665
110981,0,0.5924879676251753
111369,0,0.12655293447282226
111004,0,0.326626598977534
102788,1,0.6928727602130345
113415,0,0.21834601726701972
114734,0,0.19479290846261466
106001,0,0.3350687869865224
101277,0,0.6449688744710346
110146,0,0.8064435991240007
112911,0,0.21857700798443644
107250,1,0.6740903981984981
114482,1,0.760910445044066
107319,0,0.37341723795481047
114316,0,0.19946880219186003
103831,0,0.17885741339341826
111877,0,0.1113870731527412
107062,0,0.6054806690008214
102670,0,0.5692016002279634
104316,0,0.41883310273337276
110106,1,0.5995651743329679
106556,0,0.3825573461386658
111780,0,0.33843253590722366
112353,0,0.18329110350771693
114628,0,0.5359598995750922
113642,0,0.5964236737194883
100699,0,0.3043121284020594
105073,0,0.1866175409068832
110403,0,0.3032460126154739
109484,1,0.6559103339097021
105878,0,0.17666422002635257
109548,1,0.20797108442722775
114343,0,0.09221560210006896
112629,0,0.6019789668506109
104809,1,0.547018672589577
113047,1,0.21819307275266756
107822,0,0.3541942677914082
112584,1,0.4757693163096283
113037,0,0.575685485751204
106511,0,0.6234846802343758
110490,0,0.20604923877214215
113025,0,0.17265095056795818
105989,1,0.25595565776802975
109621,0,0.5200340054357039
112554,0,0.5050331943245178
108997,0,0.607064257545201
102386,0,0.6095295859291276
111191,0,0.3424621298420294
100134,0,0.5178518244106034
108855,0,0.6060914126364992
106594,0,0.3991773378707081
113466,1,0.756495464886064
101110,0,0.5384523262643361
105757,0,0.45699570386104504
100180,0,0.3298290944173239
111135,0,0.36793854309051616
105518,0,0.211093514213315
112652,0,0.5786193206174145
111153,0,0.23481902897541332
113742,0,0.32645318187164746
109997,1,0.753417741630504
105168,1,0.7802776704242534
103084,0,0.6695413848058294
104635,0,0.40231808471620006
109258,0,0.37476494855381737
100660,0,0.1765291578479819
101694,1,0.5258152117056516
104773,0,0.21018409365271604
108474,1,0.6620855977906759
110331,0,0.24894754826468518
103912,1,0.7198937992837986
114461,1,0.6129899856585971
101529,0,0.5480075775361224
102749,1,0.4165798655196455
102224,1,0.621379235055597
100048,0,0.4558973316439085
107640,0,0.13225671731253585
110540,0,0.15556844479526835
101304,0,0.12365622464441647
112447,0,0.6130896665196155
105577,0,0.5102061317459812
109160,0,0.23320155154210157
101689,1,0.49658123058375814
108444,0,0.39694698414768426
112487,1,0.46083972657144234
112559,0,0.4892953162399228
108291,0,0.10033113501259182
100225,0,0.13654532196062472
107470,0,0.667004441881126
103080,0,0.3529442249016602
108988,0,0.18562484008110228
109367,1,0.7447198286236646
104705,0,0.4314103348801865
107440,0,0.586361798597491
105185,0,0.1555689231565808
111483,0,0.28050777784738623
101870,0,0.11416108119164775
100470,0,0.33192834210979616
105563,0,0.1536456053907862
111676,0,0.1434226861485801
108807,1,0.6029801438796971
105271,0,0.33707820244119574
103510,0,0.50800277831204
103262,0,0.6265253824455341
114435,0,0.2515678961828172
103696,0,0.37012795269851695
114649,0,0.651239724480925
102638,0,0.48860890147318126
105937,0,0.5053537793844517
109961,1,0.6089143446468795
113443,0,0.264890122768815
106298,0,0.20662182975030566
111381,0,0.45087059807268426
105370,0,0.5613632331336382
113226,0,0.2523460768504886
114110,1,0.46593457440131203
108560,1,0.8108931202091985
107808,0,0.12619379491578653
105377,0,0.7571792606254482
101649,0,0.3659932393306176
103340,0,0.467597816150763
109711,0,0.21544092857004066
100394,0,0.4359414968775518
107187,0,0.13022935758095344
110912,0,0.39252763614995856
106693,1,0.2172458796149734
113088,0,0.4902473200372008
100331,0,0.36871221406988886
108337,0,0.2602701456294707
111112,0,0.2480018831640548
103570,1,0.6171728474421767
108260,1,0.7694156625191498
100987,0,0.597678995801134
100236,1,0.6227089462092091
103233,0,0.38923115458428104
100934,0,0.0926728799919571
113031,0,0.6233957128952649
111958,0,0.6384462622527007
112087,1,0.5186830979500273
103521,0,0.3707460863544644
106748,0,0.22285629378687025
108074,0,0.3782932786133233
101835,0,0.4121681660910081
113350,0,0.3305674067799868
104879,0,0.42359676853782063
104101,0,0.18286206379971978
110963,0,0.5494260318960756
111902,0,0.14368701586932048
100976,0,0.6072432112204066
101954,0,0.1866358811288487
104538,0,0.1984964688144849
106136,0,0.22246350269065895
112238,0,0.5070255199707148
108766,0,0.6677718098944225
114801,1,0.6636569586334592
111075,1,0.7539266374840069
112016,1,0.7228968275970866
109299,0,0.18152682859631503
103549,0,0.19532887594507084
109145,0,0.4659710583342456
111750,0,0.43378822121159727
108586,0,0.16216700937921447
101816,0,0.10613371163881129
104818,0,0.5432561787364667
110658,0,0.24521583431859417
101281,0,0.43046013532542615
110116,0,0.11222023291720856
113395,1,0.5783507875568757
104878,0,0.61632360245585
111692,0,0.2103791474100154
109893,1,0.6469353154735943
104039,0,0.1501686708927977
112680,0,0.10552859876105669
107591,1,0.7205009562209888
104092,0,0.4803349250476124
106545,0,0.3540656690495433
110764,1,0.5101294767074813
100539,0,0.3507137713842102
103951,0,0.3179786833772664
108974,0,0.6642309490531652
109573,0,0.27850101661692506
110542,0,0.4903798221283923
114049,0,0.27310263510734517
112668,0,0.6649686282255833
103946,1,0.44884136796105567
103434,0,0.10282931397443858
111800,0,0.6258752322268641
100482,0,0.5321599007121702
101049,0,0.5112725714132462
106631,0,0.34033357750715254
114383,0,0.22218492041497834
102013,0,0.18278920742721663
110276,0,0.5492604629474236
109680,0,0.5823639450742597
107688,0,0.5020670129304743
102126,0,0.2927652267710765
113801,0,0.12058311463633643
101396,0,0.5152349840476456
108694,1,0.642122573621537
103844,0,0.38507887688175046
104402,0,0.5782151977806121
110135,1,0.6826132796572727
103199,0,0.6271033343898165
112267,0,0.1514823931076974
104313,0,0.21876679540132404
109585,0,0.7339911177705418
104823,1,0.7364635394488805
106839,0,0.46677332346502237
102524,0,0.2975008621658221
104670,0,0.2908289161286854
100649,0,0.43249433921658503
110115,0,0.15659530033689986
106657,0,0.2245476776862966
105132,0,0.3660866961876847
111787,0,0.26899682083668197
113626,0,0.15331704608167804
107402,0,0.14374286338420508
102271,0,0.20986981333850716
100694,0,0.14717573757287103
114765,0,0.2678587998976362
108676,0,0.502109584410466
110489,1,0.6524949646938445
114307,0,0.19536581273803438
110775,1,0.748523136595399
106397,0,0.19303449902760977
104062,1,0.46530110597130186
107937,0,0.4164730572753746
102226,0,0.2265486642475945
107265,0,0.4029625188990515
108745,0,0.5997841024271805
100076,0,0.5549363861953364
111307,1,0.6360667594505666
110303,0,0.10405960322940869
112350,0,0.519939558615838
101713,0,0.6910244322951601
101624,0,0.6762881228040735
104288,0,0.2844720639575966
109107,0,0.16737518284356842
108702,0,0.11467533190981655
109579,0,0.49605786033731536
111689,0,0.27918327516364727
105970,0,0.1925255660764207
113858,0,0.25469490562700337
111996,0,0.6050274887651509
102026,1,0.640525329087133
113806,0,0.411751268993388
114612,1,0.748289399909251
111063,0,0.6729591562684496
102394,0,0.5485467480724613
113857,0,0.22178325444575875
113245,0,0.35855370426577626
109228,0,0.24078226333143096
106562,0,0.3345048673809399
103496,0,0.3327440658221441
108344,0,0.11106773045267135
103411,0,0.3005101980440706
108212,0,0.3114169407611633
107001,0,0.4819205676561638
104918,1,0.7625918279260049
102593,0,0.2641533423939203
103480,0,0.30617220143045665
114198,0,0.09040572076903684
104048,0,0.13401995599403294
108528,0,0.2779741528751562
107601,0,0.2545609659165518
100771,0,0.4074309189906656
103543,0,0.6721756840072222
108617,0,0.1553790434407263
107401,1,0.6877958340831508
113752,0,0.18147621387921045
100676,0,0.3111529192804323
103506,0,0.13826412174978137
109503,1,0.770632697881963
111303,1,0.2502094835162941
102530,0,0.1752123170302657
106567,0,0.6347080993177304
101890,1,0.5277583107354535
105159,0,0.2657563613794303
111172,0,0.7257301278335091
110662,0,0.5740671675503087
102167,0,0.21151859786087587
103569,0,0.1575510442829395
112116,0,0.09551905915214626
101539,0,0.1744294907237852
112393,0,0.2233920058567215
107354,1,0.2226413677726983
111995,0,0.610350423506511
100094,0,0.6752241988172399
114269,1,0.7969190331958211
106459,0,0.12613642666452457
100691,0,0.5237548460136459
112900,0,0.6973669532242058
103260,0,0.2511608240343576
107715,1,0.6709020604113127
108131,0,0.6655195890112554
110216,0,0.403705312061468
110602,0,0.6803554588421152
105032,1,0.3414952151340162
114485,0,0.5420854314718004
104971,0,0.1565514101117969
100049,0,0.19502063749866358
104401,0,0.35607478247052615
105086,0,0.07925260196668535
113719,0,0.284280961550863
102533,0,0.3318956268820037
107438,0,0.6151907296224317
109897,0,0.2065129117895285
103070,0,0.10069664121089283
114252,0,0.16829109651526986
110279,0,0.2122718999654263
105861,0,0.19262803127090775
102959,1,0.46989204217811914
100563,1,0.6432076131431496
110293,0,0.10557882679077234
113062,0,0.537627896204631
109678,1,0.631246149552465
105040,0,0.2922956980752889
106361,0,0.2643333461238068
100362,0,0.18483591748037292
103932,0,0.11747997767281826
106186,1,0.766960126221027
110573,1,0.3731864872078173
107161,0,0.17770672671158402
112782,0,0.26303980149687906
103127,0,0.4525482916895953
108669,0,0.5708982978289932
111148,0,0.5984689807291904
100268,0,0.1399985583209316
100723,1,0.5222914411964987
110444,0,0.4801102500403787
110343,0,0.23761705479226766
104181,1,0.6129499920859998
111423,0,0.13247143221164756
110740,0,0.13411147579030377
111532,0,0.6738158595594128
106303,0,0.32945985189462434
106942,1,0.44331424545329234
103186,0,0.1708919269378244
100129,0,0.6981900292934745
113847,0,0.10956161300815247
106342,0,0.28930923078040927
106916,0,0.3088570235680388
106366,1,0.6780932809693967
106345,0,0.5323932704651281
109240,0,0.23911673814623272
109021,0,0.20660986331237932
112702,0,0.19393328731604956
114620,0,0.3288434594716438
103616,0,0.1995830467585498
112005,1,0.6849849511419233
101256,0,0.412385260253386
103629,0,0.18467531949814728
114655,0,0.2291715411922616
107078,0,0.4809628747046658
113453,1,0.6954784047583598
